,loss,make_id_loss,model_id_loss,make_id_accuracy,model_id_accuracy,val_loss,val_make_id_loss,val_model_id_loss,val_make_id_accuracy,val_model_id_accuracy,lr
0,12.538517951965332,5.089413642883301,7.449109077453613,0.008646844886243343,0.0005309465923346579,13.877373695373535,5.847881317138672,8.029495239257812,0.00764974020421505,0.0007486979593522847,9.999999974752427e-07
1,11.72998046875,4.435191631317139,7.294780731201172,0.044772885739803314,0.0018095527775585651,44.80229187011719,16.972047805786133,27.830217361450195,0.06516927480697632,0.004199218936264515,0.016667500138282776
2,10.432602882385254,3.936415433883667,6.496190071105957,0.09091106057167053,0.008256761357188225,10.833234786987305,4.224796772003174,6.608431339263916,0.10826823115348816,0.012369791977107525,0.033333998173475266
3,9.496766090393066,3.6214687824249268,5.8752923011779785,0.1411234438419342,0.01679524965584278,9.40516185760498,3.627796173095703,5.777365207672119,0.14352214336395264,0.02320963703095913,0.050000499933958054
4,9.02656078338623,3.4622690677642822,5.564294338226318,0.17074809968471527,0.02500866912305355,9.377220153808594,3.586780071258545,5.790444850921631,0.16868489980697632,0.02988281473517418,0.06666699796915054
5,8.370322227478027,3.215761423110962,5.154569149017334,0.2111433893442154,0.03946341946721077,8.8001708984375,3.408932685852051,5.3912458419799805,0.19394531846046448,0.0423177108168602,0.06065306439995766
6,7.822687149047852,2.996178150177002,4.826504230499268,0.2531315088272095,0.05596610903739929,7.336067199707031,2.8434929847717285,4.492578983306885,0.28274741768836975,0.07858072966337204,0.05488116294145584
7,7.377478122711182,2.8052401542663574,4.572241306304932,0.2923348844051361,0.06952150166034698,7.2997283935546875,2.786266803741455,4.513467788696289,0.3024739623069763,0.08720703423023224,0.049658529460430145
8,6.9767165184021,2.6262826919555664,4.350427627563477,0.3288401663303375,0.08619755506515503,6.363275527954102,2.411201000213623,3.952073574066162,0.3819335997104645,0.1232096403837204,0.04493289813399315
9,6.569899559020996,2.4492485523223877,4.120647430419922,0.36750173568725586,0.10209345072507858,5.9582438468933105,2.2457611560821533,3.7124829292297363,0.40742188692092896,0.15042318403720856,0.04065696522593498
10,6.2057204246521,2.286048650741577,3.919663667678833,0.4040287137031555,0.12030816823244095,5.745914936065674,2.166163206100464,3.57975172996521,0.4392903745174408,0.17128907144069672,0.03678794577717781
11,5.876576900482178,2.1381657123565674,3.7384088039398193,0.4368065297603607,0.13662664592266083,5.05623722076416,1.8597434759140015,3.196495532989502,0.5041992664337158,0.2078450620174408,0.033287107944488525
12,5.551323413848877,1.9962599277496338,3.5550544261932373,0.46649619936943054,0.15593576431274414,4.825046539306641,1.7570507526397705,3.06799578666687,0.5245768427848816,0.22779949009418488,0.03011942096054554
13,5.267668724060059,1.867340326309204,3.4003305435180664,0.4987756013870239,0.1745622456073761,4.480360507965088,1.6175668239593506,2.862797260284424,0.562695324420929,0.2582356929779053,0.027253178879618645
14,4.990604877471924,1.7480032444000244,3.2426047325134277,0.5269807577133179,0.193167045712471,4.293065071105957,1.5308176279067993,2.762247323989868,0.5848958492279053,0.2779296934604645,0.024659696966409683
15,4.726202487945557,1.6292994022369385,3.0968968868255615,0.5569955110549927,0.21260619163513184,3.9472265243530273,1.38558828830719,2.561638355255127,0.6206380724906921,0.3027344048023224,0.022313015535473824
16,4.48001766204834,1.5185812711715698,2.961439371109009,0.5826218128204346,0.23050668835639954,3.7885191440582275,1.331120252609253,2.457397937774658,0.6413411498069763,0.3226562738418579,0.02018965221941471
17,4.2704925537109375,1.422048568725586,2.8484442234039307,0.6085081696510315,0.24526482820510864,3.715296983718872,1.2925999164581299,2.422696590423584,0.6524088978767395,0.33238935470581055,0.01826835237443447
18,4.038649082183838,1.324448585510254,2.7142019271850586,0.6319023370742798,0.26639434695243835,3.452861785888672,1.1753723621368408,2.2774910926818848,0.6807617545127869,0.36699220538139343,0.016529887914657593
19,3.853505849838257,1.2445775270462036,2.6089282035827637,0.6505071520805359,0.2836013436317444,3.1425302028656006,1.0417147874832153,2.100815773010254,0.7118489742279053,0.3902994990348816,0.014956861734390259
