CNN_char_Adam,148.2443228
CNN_char_SGD,123.154053
CNN_word_Adam,234.5030446
CNN_word_SGD,124.6945016
RNN_char_Adam,1607.652665
RNN_char_SGD,1588.596633
RNN_word_Adam,1796.130279
RNN_word_SGD,1696.228662
