,loss,make_id_loss,model_id_loss,make_id_accuracy,model_id_accuracy,val_loss,val_make_id_loss,val_model_id_loss,val_make_id_accuracy,val_model_id_accuracy,lr
0,14.076395988464355,5.1196722984313965,7.45402717590332,0.0055370149202644825,0.0006284674163907766,36.83543014526367,18.989648818969727,16.343151092529297,0.0034830730874091387,0.00048828125,9.999999974752427e-07
1,12.357220649719238,4.258349895477295,7.105806827545166,0.06748440116643906,0.0037816402036696672,12.790362358093262,4.7043375968933105,7.4536452293396,0.13147787749767303,0.01240234449505806,0.016667500138282776
2,9.533340454101562,3.4351258277893066,5.69657564163208,0.18449853360652924,0.03093576803803444,9.59773063659668,3.5614705085754395,5.72654914855957,0.17063802480697632,0.03798828274011612,0.033333998173475266
3,7.975815773010254,2.8995354175567627,4.70591402053833,0.28450068831443787,0.08212335407733917,8.064902305603027,2.988118886947632,4.635034084320068,0.29651695489883423,0.09996744990348816,0.050000499933958054
4,7.277689456939697,2.569110870361328,4.135101318359375,0.35633018612861633,0.13466539978981018,9.00698471069336,3.3078229427337646,5.036539077758789,0.26513671875,0.10231120139360428,0.06666699796915054
5,6.195914268493652,2.1107850074768066,3.389690637588501,0.455617219209671,0.2209388017654419,6.580434799194336,2.29300594329834,3.547060251235962,0.4314778745174408,0.21998699009418488,0.06065306439995766
6,5.341523170471191,1.7636990547180176,2.8307411670684814,0.5316725969314575,0.3037014603614807,5.316458225250244,1.7923039197921753,2.755154848098755,0.5313476920127869,0.33264976739883423,0.05488116294145584
7,4.629008769989014,1.475915789604187,2.391953706741333,0.6008256673812866,0.37998440861701965,4.052506923675537,1.2520025968551636,2.035895586013794,0.6568359732627869,0.45631512999534607,0.049658529460430145
8,4.025727272033691,1.2366403341293335,2.0390048027038574,0.6615052819252014,0.4511095881462097,4.106474876403809,1.3048088550567627,2.050119400024414,0.6595377922058105,0.46542972326278687,0.04493289813399315
9,3.518440008163452,1.0377718210220337,1.7577728033065796,0.7108399868011475,0.5118975639343262,3.5361955165863037,1.091982126235962,1.7333340644836426,0.7113606929779053,0.53466796875,0.04065696522593498
10,3.056856870651245,0.8660857081413269,1.5079973936080933,0.7560571432113647,0.5697816014289856,2.796492338180542,0.7904666662216187,1.3367806673049927,0.7877278923988342,0.6223958730697632,0.03678794577717781
11,2.683629274368286,0.7275772094726562,1.3149265050888062,0.7914463877677917,0.6130591630935669,2.5990817546844482,0.7245393395423889,1.2467964887619019,0.8082357048988342,0.645703136920929,0.033287107944488525
12,2.3616108894348145,0.6174792051315308,1.1446701288223267,0.821742832660675,0.6573227643966675,2.3623132705688477,0.6541790962219238,1.1245101690292358,0.8289388418197632,0.6796549558639526,0.03011942096054554
13,2.0811350345611572,0.517387866973877,1.0068575143814087,0.8497421145439148,0.6920509934425354,2.118013381958008,0.5792800784111023,0.9981265664100647,0.8463541865348816,0.7074218988418579,0.027253178879618645
14,1.8345091342926025,0.4399544894695282,0.8779001832008362,0.8701348304748535,0.7266708612442017,1.9297751188278198,0.5126481056213379,0.9164898991584778,0.8689128160476685,0.7340169548988342,0.024659696966409683
15,1.6250666379928589,0.3704333007335663,0.7755948305130005,0.8886963129043579,0.754724383354187,1.736088752746582,0.4412683844566345,0.8314195275306702,0.8862305283546448,0.7597982287406921,0.022313015535473824
16,1.4392350912094116,0.3125151991844177,0.6827518343925476,0.905989944934845,0.7809357643127441,1.6149156093597412,0.42840349674224854,0.7585898041725159,0.8928060531616211,0.7832357287406921,0.02018965221941471
17,1.30684232711792,0.27579787373542786,0.6171495318412781,0.916587233543396,0.8007650375366211,1.5713173151016235,0.43486955761909485,0.7366451025009155,0.8930990099906921,0.7906250357627869,0.01826835237443447
18,1.1651326417922974,0.23350025713443756,0.54673832654953,0.9296441674232483,0.8221979141235352,1.390394687652588,0.35507896542549133,0.662314236164093,0.9124023914337158,0.8091146349906921,0.016529887914657593
19,1.0609378814697266,0.2059754580259323,0.49576878547668457,0.9376517534255981,0.8379638195037842,1.3079595565795898,0.3410421907901764,0.619133472442627,0.9178711175918579,0.8227214217185974,0.014956861734390259
